,Id,Name,Icon,DyeCount,ClassJobCategory,EquipSlotCategory
1884,3818,울다하 사병의 판금장화,/i/046000/046865_hr1.png,0,59,8
1885,3819,울다하 사병의 전투장화,/i/046000/046866_hr1.png,0,30,8
1886,3820,울다하 사병의 장화,/i/046000/046334_hr1.png,0,1,8
1887,3821,큰뿔염소 장화,/i/046000/046140_hr1.png,1,1,8
1888,3823,우단 구두,/i/046000/046199_hr1.png,1,1,8
1889,3824,고문관의 부리신,/i/046000/046250_hr1.png,0,31,8
1890,3825,강철 판금장화,/i/046000/046807_hr1.png,1,59,8
1891,3827,두꺼비 다리보호구,/i/046000/046323_hr1.png,1,30,8
1892,3829,두꺼비 작업장화,/i/046000/046146_hr1.png,1,1,8
1893,3830,오래된 허벅지장화,/i/046000/046179_hr1.png,0,1,8
1894,3831,우단 예식구두,/i/046000/046199_hr1.png,1,1,8
1895,3833,강철 기수장화,/i/046000/046836_hr1.png,1,30,8
1896,3835,강철 미늘장화,/i/046000/046870_hr1.png,1,60,8
1897,3837,호두나무덧신,/i/046000/046320_hr1.png,1,1,8
1898,3838,보병의 허벅지장화,/i/046000/046882_hr1.png,0,30,8
1899,3839,전투마도사 뾰족신,/i/046000/046360_hr1.png,0,31,8
1900,3840,기병의 판금장화,/i/046000/046883_hr1.png,0,59,8
1901,3841,멧돼지 뾰족신,/i/046000/046217_hr1.png,1,30,8
1902,3843,채집가용 멧돼지 뾰족신,/i/046000/046217_hr1.png,1,1,8
1903,3844,두꺼비 부리신,/i/046000/046327_hr1.png,1,1,8
1904,3846,정비병 다리보호대,/i/046000/046181_hr1.png,0,30,8
1905,3847,강철 장갑군화,/i/049000/049823_hr1.png,1,30,8
1906,3849,아마포 구두,/i/046000/046338_hr1.png,1,1,8
1907,3850,뿔 미늘장화,/i/046000/046884_hr1.png,1,60,8
1908,3851,독뿔도마뱀 뾰족신,/i/046000/046218_hr1.png,1,30,8
1909,3853,채집가용 독뿔도마뱀 뾰족신,/i/046000/046218_hr1.png,1,1,8
1910,3854,미스릴 판금장화,/i/046000/046885_hr1.png,1,59,8
1911,3856,멧돼지 부리신,/i/046000/046331_hr1.png,1,1,8
1912,3858,미스릴 기수장화,/i/046000/046841_hr1.png,1,30,8
1913,3860,멧돼지 허벅지장화,/i/046000/046101_hr1.png,1,1,8
1914,3861,미스릴 장갑군화,/i/049000/049824_hr1.png,1,30,8
1915,3863,마도사 나무덧신,/i/046000/046238_hr1.png,0,31,8
1916,3864,탐험가의 판금장화,/i/046000/046853_hr1.png,1,59,8
1917,3865,탐험가의 가죽신,/i/046000/046222_hr1.png,0,30,8
1918,3866,멧돼지 가죽신,/i/046000/046216_hr1.png,1,30,8
1919,3868,미스릴 쇠구두,/i/046000/046839_hr1.png,1,60,8
1920,3870,떡갈나무덧신,/i/046000/046213_hr1.png,1,1,8
1921,3871,멧돼지 작업장화,/i/046000/046214_hr1.png,1,1,8
1922,3872,그리다니아 부사관의 가죽신,/i/046000/046152_hr1.png,0,30,8
1923,3873,그리다니아 부사관의 뾰족신,/i/046000/046246_hr1.png,0,1,8
1924,3874,그리다니아 부사관의 기수장화,/i/046000/046834_hr1.png,0,30,8
1925,3875,림사 로민사 부사관의 다리보호대,/i/046000/046297_hr1.png,0,30,8
1926,3876,림사 로민사 부사관의 뾰족신,/i/046000/046296_hr1.png,0,1,8
1927,3877,림사 로민사 부사관의 기수장화,/i/046000/046835_hr1.png,0,30,8
1928,3878,울다하 부사관의 뾰족신,/i/046000/046239_hr1.png,1,1,8
1929,3879,울다하 부사관의 허벅지장화,/i/046000/046240_hr1.png,0,30,8
1930,3880,울다하 부사관의 기수장화,/i/046000/046852_hr1.png,0,30,8
1931,3881,양모 예식구두,/i/046000/046357_hr1.png,1,1,8
1932,3883,코발트 기수장화,/i/046000/046842_hr1.png,1,30,8
1933,3885,랍토르 허벅지장화,/i/046000/046102_hr1.png,1,1,8
1934,3886,등딱지 미늘장화,/i/046000/046881_hr1.png,1,60,8
1935,3887,코발트 장갑군화,/i/049000/049825_hr1.png,1,30,8
1936,3889,용맹함의 쇠구두,/i/046000/046845_hr1.png,0,20,8
1937,3890,사찰 장화,/i/046000/046846_hr1.png,0,21,8
1938,3891,투사 전투장화,/i/046000/046844_hr1.png,0,22,8
1939,3892,용기사 갑주장화,/i/046000/046843_hr1.png,0,23,8
1940,3893,낭송가의 덧신,/i/046000/046221_hr1.png,0,24,8
1941,3894,치유사 장화,/i/046000/046219_hr1.png,0,25,8
1942,3895,마도사 뾰족신,/i/046000/046220_hr1.png,0,26,8
1943,3896,초래자의 허벅지장화,/i/046000/046351_hr1.png,0,28,8
1944,3897,학자 장화,/i/046000/046346_hr1.png,0,29,8
1945,3898,요술사 나무덧신,/i/046000/046238_hr1.png,0,31,8
1946,3899,기병 장화,/i/046000/046831_hr1.png,0,60,8
1947,3900,스파히 뾰족신,/i/046000/046180_hr1.png,1,30,8
1948,3901,용병의 다리보호대,/i/046000/046212_hr1.png,1,30,8
1949,3902,빨간색 쇠구두,/i/046000/046877_hr1.png,0,59,8
1950,3903,전략가의 부리신,/i/046000/046359_hr1.png,0,31,8
1951,3904,사냥용 가죽신,/i/046000/046337_hr1.png,1,30,8
1952,3906,코발트 쇠구두,/i/046000/046840_hr1.png,1,60,8
1953,3908,마호가니 나무덧신,/i/046000/046280_hr1.png,1,1,8
1954,3909,랍토르 작업장화,/i/046000/046215_hr1.png,1,1,8
1955,3910,해적 장화,/i/046000/046832_hr1.png,1,30,8
1956,3911,고풍스러운 허벅지장화,/i/046000/046102_hr1.png,1,1,8
1957,3912,코발트 판금장화,/i/046000/046838_hr1.png,1,59,8
1958,3914,펠트 예식구두,/i/046000/046329_hr1.png,1,1,8
1959,3916,랍토르 다리보호구,/i/046000/046361_hr1.png,1,30,8
1960,3918,고상한 구두,/i/046000/046363_hr1.png,1,1,8
1961,3919,신전기사 쇠구두,/i/046000/046837_hr1.png,1,60,8
1962,3920,민병대 부리신,/i/046000/046224_hr1.png,1,31,8
1963,3921,민병대 판금장화,/i/046000/046810_hr1.png,1,59,8
1964,3922,민병대 군화,/i/046000/046851_hr1.png,1,30,8
1965,3923,그리다니아 장교의 장화,/i/046000/046210_hr1.png,0,1,8
1966,3924,림사 로민사 장교의 장화,/i/046000/046209_hr1.png,0,1,8
1967,3925,울다하 장교의 장화,/i/046000/046211_hr1.png,0,1,8
1968,3926,감시병 판금장화,/i/046000/046811_hr1.png,1,59,8
1969,3927,목수 작업장화,/i/046000/046355_hr1.png,2,9,8
1970,3928,대장장이 작업장화,/i/046000/046352_hr1.png,2,10,8
1971,3929,갑주제작사 작업장화,/i/046000/046348_hr1.png,2,11,8
1972,3930,보석공예가 장화,/i/046000/046353_hr1.png,2,12,8
1973,3931,가죽공예가 장화,/i/046000/046345_hr1.png,2,13,8
1974,3932,재봉사 허벅지장화,/i/046000/046350_hr1.png,2,14,8
1975,3933,연금술사 허벅지장화,/i/046000/046356_hr1.png,2,15,8
1976,3934,요리사 구두,/i/046000/046354_hr1.png,2,16,8
1977,3935,광부 작업장화,/i/046000/046349_hr1.png,2,17,8
1978,3936,원예가 작업장화,/i/046000/046344_hr1.png,2,18,8
1979,3937,어부 작업장화,/i/046000/046347_hr1.png,2,19,8
1980,3938,어둠빛 쇠구두,/i/046000/046847_hr1.png,1,76,8
1981,3939,어둠빛 타격대 군화,/i/046000/046848_hr1.png,1,102,8
1982,3940,어둠빛 유격대 군화,/i/046000/046879_hr1.png,1,66,8
1983,3941,어둠빛 마술사 장화,/i/046000/046849_hr1.png,1,63,8
1984,3942,어둠빛 치유사 장화,/i/046000/046880_hr1.png,1,64,8
1985,3943,암철 쇠구두,/i/046000/046878_hr1.png,1,76,8
1986,3944,히포그리프 허벅지장화,/i/046000/046850_hr1.png,1,102,8
1987,3945,히포그리프 가죽신,/i/046000/046340_hr1.png,1,66,8
1988,3946,반야 뾰족신,/i/046000/046223_hr1.png,1,63,8
1989,3947,가문비 나무덧신,/i/046000/046225_hr1.png,1,64,8
1990,3948,알라그 타격대 쇠구두,/i/046000/046891_hr1.png,0,102,8
1991,3949,알라그 유격대 쇠구두,/i/046000/046892_hr1.png,0,66,8
1992,3950,알라그 치유사 장화,/i/046000/046371_hr1.png,0,64,8
1993,3951,알라그 중장 쇠구두,/i/046000/046893_hr1.png,0,59,8
1994,3952,알라그 마술사 장화,/i/046000/046372_hr1.png,0,63,8
1995,3953,풍마의 각반,/i/046000/046896_hr1.png,0,102,8
1996,3954,시인의 장화,/i/046000/046391_hr1.png,0,66,8
1997,3955,왕실 신발,/i/046000/046390_hr1.png,0,64,8
1998,3956,빛의 판금장화,/i/046000/046911_hr1.png,0,59,8
1999,3957,양파 장화,/i/046000/046384_hr1.png,0,76,8
2000,3958,진홍빛 신발,/i/046000/046373_hr1.png,0,63,8
2001,4091,구리 손목장식,/i/055000/055601_hr1.png,0,1,11
2002,4092,손목띠,/i/055000/055643_hr1.png,0,1,11
2003,4093,뼈 손목고리,/i/055000/055632_hr1.png,0,1,11
2004,4094,황동 손목장식,/i/055000/055602_hr1.png,0,1,11
2005,4095,제작자용 황동 손목장식,/i/055000/055602_hr1.png,0,1,11
2006,4097,질긴 가죽 손목띠,/i/055000/055641_hr1.png,0,1,11
2007,4099,채집가용 질긴 가죽 손목띠,/i/055000/055641_hr1.png,0,1,11
2008,4100,백산호 손목고리,/i/055000/055632_hr1.png,0,1,11
2009,4102,새벽의 손목보호구,/i/055000/055641_hr1.png,0,1,11
2010,4103,은제 손목장식,/i/055000/055603_hr1.png,0,1,11
2011,4105,제작자용 은제 손목장식,/i/055000/055603_hr1.png,0,1,11
2012,4106,큰뿔염소 손목띠,/i/055000/055640_hr1.png,0,1,11
2013,4108,채집가용 큰뿔염소 손목띠,/i/055000/055640_hr1.png,0,1,11
2014,4109,태양석 팔찌,/i/055000/055609_hr1.png,0,1,11
2015,4111,댄버라이트 팔찌,/i/055000/055613_hr1.png,0,1,11
2016,4113,공작석 팔찌,/i/055000/055611_hr1.png,0,1,11
2017,4115,설석 팔찌,/i/055000/055612_hr1.png,0,1,11
2018,4117,형석 팔찌,/i/055000/055614_hr1.png,0,1,11
2019,4119,청금석 팔찌,/i/055000/055610_hr1.png,0,1,11
2020,4121,뿔 손목고리,/i/055000/055633_hr1.png,0,1,11
2021,4123,애국자의 팔찌,/i/055000/055775_hr1.png,0,1,11
2022,4124,미스릴 손목장식,/i/055000/055605_hr1.png,0,1,11
2023,4126,제작자용 미스릴 손목장식,/i/055000/055605_hr1.png,0,1,11
2024,4127,그리다니아 부사관의 팔찌,/i/055000/055644_hr1.png,0,1,11
2025,4128,림사 로민사 부사관의 팔찌,/i/055000/055647_hr1.png,0,1,11
2026,4129,울다하 부사관의 팔찌,/i/055000/055630_hr1.png,0,1,11
2027,4130,멧돼지 손목띠,/i/055000/055636_hr1.png,0,1,11
2028,4132,채집가용 멧돼지 가죽 손목띠,/i/055000/055636_hr1.png,0,1,11
2029,4133,석류석 팔찌,/i/055000/055617_hr1.png,0,1,11
2030,4135,고셰나이트 팔찌,/i/055000/055621_hr1.png,0,1,11
2031,4137,페리도트 팔찌,/i/055000/055619_hr1.png,0,1,11
2032,4139,헬리오도르 팔찌,/i/055000/055620_hr1.png,0,1,11
2033,4141,자수정 팔찌,/i/055000/055622_hr1.png,0,1,11
2034,4143,남옥 팔찌,/i/055000/055618_hr1.png,0,1,11
2035,4145,백진주 팔찌,/i/055000/055629_hr1.png,0,1,11
2036,4147,홍산호 손목고리,/i/055000/055634_hr1.png,0,1,11
2037,4149,모험가의 팔찌,/i/055000/055613_hr1.png,0,1,11
2038,4150,호박금 손목장식,/i/055000/055604_hr1.png,0,1,11
2039,4152,제작자용 호박금 손목장식,/i/055000/055604_hr1.png,0,1,11
2040,4153,랍토르 손목띠,/i/055000/055641_hr1.png,0,1,11
2041,4155,채집가용 랍토르 손목띠,/i/055000/055641_hr1.png,0,1,11
2042,4156,홍전기석 팔찌,/i/055000/055623_hr1.png,0,1,11
2043,4158,지르콘 팔찌,/i/055000/055627_hr1.png,0,1,11
2044,4160,전기석 팔찌,/i/055000/055625_hr1.png,0,1,11
2045,4162,호박석 팔찌,/i/055000/055626_hr1.png,0,1,11
2046,4164,첨정석 팔찌,/i/055000/055628_hr1.png,0,1,11
2047,4166,터키석 팔찌,/i/055000/055624_hr1.png,0,1,11
2048,4168,흑진주 팔찌,/i/055000/055631_hr1.png,0,1,11
2049,4170,등딱지 손목고리,/i/055000/055633_hr1.png,0,1,11
2050,4172,민병대 팔찌,/i/055000/055646_hr1.png,0,1,11
2051,4173,민병대 손목장식,/i/055000/055607_hr1.png,0,1,11
2052,4174,공작원 손목장식,/i/055000/055606_hr1.png,0,1,11
2053,4175,어둠빛 타격대 팔찌,/i/055000/055667_hr1.png,0,1,11
2054,4176,어둠빛 유격대 팔찌,/i/055000/055677_hr1.png,0,1,11
2055,4177,어둠빛 치유사 팔찌,/i/055000/055681_hr1.png,0,1,11
2056,4178,어둠빛 수호자 팔찌,/i/055000/055671_hr1.png,0,1,11
2057,4179,어둠빛 학살자 팔찌,/i/055000/055683_hr1.png,0,1,11
2058,4180,어둠빛 마술사 팔찌,/i/055000/055673_hr1.png,0,1,11
2059,4181,히포그리프 손목띠,/i/055000/055669_hr1.png,0,1,11
2060,4182,성극석 팔찌,/i/055000/055687_hr1.png,0,1,11
2061,4183,홍금 손목장식,/i/055000/055663_hr1.png,0,1,11
2062,4184,알라그 타격대 팔찌,/i/055000/055689_hr1.png,0,1,11
2063,4185,알라그 유격대 팔찌,/i/055000/055688_hr1.png,0,1,11
2064,4186,알라그 치유사 팔찌,/i/055000/055688_hr1.png,0,1,11
2065,4187,알라그 수호자 팔찌,/i/055000/055689_hr1.png,0,1,11
2066,4188,알라그 학살자 팔찌,/i/055000/055690_hr1.png,0,1,11
2067,4189,알라그 마술사 팔찌,/i/055000/055690_hr1.png,0,1,11
2068,4190,지옥불 수호자 장식고리,/i/055000/055696_hr1.png,0,1,11
2069,4191,지옥불 공격대 장식고리,/i/055000/055696_hr1.png,0,1,11
2070,4192,지옥불 유격대 장식고리,/i/055000/055696_hr1.png,0,1,11
2071,4193,지옥불 마술사 장식고리,/i/055000/055696_hr1.png,0,1,11
2072,4194,지옥불 치유사 장식고리,/i/055000/055696_hr1.png,0,1,11
2073,4195,지진의 수호자 귀걸이,/i/055000/055289_hr1.png,0,1,9
2074,4196,의인의 귀걸이,/i/055000/055213_hr1.png,0,1,9
2075,4197,구리 귀걸이,/i/055000/055201_hr1.png,0,1,9
2076,4198,구리 귀찌,/i/055000/055201_hr1.png,0,1,9
2077,4199,달귀걸이,/i/055000/055237_hr1.png,0,1,9
2078,4200,벚꽃 귀걸이,/i/055000/055241_hr1.png,0,1,9
2079,4201,모그모그 귀걸이,/i/055000/055280_hr1.png,0,1,9
2080,4202,사보텐더 귀걸이,/i/055000/055281_hr1.png,0,1,9
2081,4203,봄 귀걸이,/i/055000/055282_hr1.png,0,1,9
2082,4204,송곳니 귀걸이,/i/055000/055233_hr1.png,0,1,9
2083,4205,황동 귀걸이,/i/055000/055202_hr1.png,0,1,9
2084,4206,약탈자의 귀찌,/i/055000/055255_hr1.png,0,1,9
2085,4207,약탈자의 귀걸이,/i/055000/055256_hr1.png,0,1,9
2086,4208,맨더빌 귀걸이,/i/055000/055243_hr1.png,0,1,9
2087,4209,황동 귀찌,/i/055000/055202_hr1.png,0,1,9
2088,4211,뿔 귀걸이,/i/055000/055234_hr1.png,0,1,9
2089,4212,모험가의 귀걸이,/i/055000/055224_hr1.png,0,1,9
2090,4213,은 귀걸이,/i/055000/055203_hr1.png,0,1,9
2091,4214,태양석 귀걸이,/i/055000/055208_hr1.png,0,1,9
2092,4216,댄버라이트 귀걸이,/i/055000/055212_hr1.png,0,1,9
2093,4218,공작석 귀걸이,/i/055000/055210_hr1.png,0,1,9
2094,4220,설석 귀걸이,/i/055000/055211_hr1.png,0,1,9
2095,4222,형석 귀걸이,/i/055000/055213_hr1.png,0,1,9
2096,4224,청금석 귀걸이,/i/055000/055209_hr1.png,0,1,9
2097,4226,은제 귀찌,/i/055000/055203_hr1.png,0,1,9
2098,4228,그리다니아 부사관의 귀찌,/i/055000/055207_hr1.png,0,1,9
2099,4229,림사 로민사 부사관의 귀찌,/i/055000/055207_hr1.png,0,1,9
2100,4230,울다하 부사관의 귀찌,/i/055000/055207_hr1.png,0,1,9
2101,4231,늑대이빨 귀걸이,/i/055000/055233_hr1.png,0,1,9
2102,4232,미스릴 귀걸이,/i/055000/055205_hr1.png,0,1,9
2103,4233,석류석 귀걸이,/i/055000/055216_hr1.png,0,1,9
2104,4235,고셰나이트 귀걸이,/i/055000/055220_hr1.png,0,1,9
2105,4237,페리도트 귀걸이,/i/055000/055218_hr1.png,0,1,9
2106,4239,헬리오도르 귀걸이,/i/055000/055219_hr1.png,0,1,9
2107,4241,자수정 귀걸이,/i/055000/055221_hr1.png,0,1,9
2108,4243,남옥 귀걸이,/i/055000/055217_hr1.png,0,1,9
2109,4245,백진주 귀걸이,/i/055000/055228_hr1.png,0,1,9
2110,4247,미스릴 귀찌,/i/055000/055205_hr1.png,0,1,9
2111,4249,탐험가의 귀걸이,/i/055000/055207_hr1.png,0,1,9
2112,4250,마도사 귀걸이,/i/055000/055232_hr1.png,0,1,9
2113,4251,그리다니아 부사관의 귀걸이,/i/055000/055245_hr1.png,0,1,9
2114,4252,림사 로민사 부사관의 귀걸이,/i/055000/055246_hr1.png,0,1,9
2115,4253,울다하 부사관의 귀걸이,/i/055000/055229_hr1.png,0,1,9
2116,4254,홍산호 귀걸이,/i/055000/055235_hr1.png,0,1,9
2117,4255,호박금 귀걸이,/i/055000/055204_hr1.png,0,1,9
2118,4256,돌벽의 귀걸이,/i/055000/055236_hr1.png,0,1,9
2119,4257,축복받은 귀걸이,/i/055000/055231_hr1.png,0,1,9
2120,4258,홍전기석 귀걸이,/i/055000/055222_hr1.png,0,1,9
2121,4260,지르콘 귀걸이,/i/055000/055226_hr1.png,0,1,9
2122,4262,전기석 귀걸이,/i/055000/055224_hr1.png,0,1,9
2123,4264,호박석 귀걸이,/i/055000/055225_hr1.png,0,1,9
2124,4266,첨정석 귀걸이,/i/055000/055227_hr1.png,0,1,9
2125,4268,터키석 귀걸이,/i/055000/055223_hr1.png,0,1,9
2126,4270,흑진주 귀걸이,/i/055000/055230_hr1.png,0,1,9
2127,4272,호박금 귀찌,/i/055000/055204_hr1.png,0,1,9
2128,4274,용선기 귀걸이,/i/055000/055238_hr1.png,0,1,9
2129,4275,양팔저울 귀걸이,/i/055000/055239_hr1.png,0,1,9
2130,4276,백합과 뱀 귀걸이,/i/055000/055240_hr1.png,0,1,9
2131,4277,민병대 귀걸이,/i/055000/055206_hr1.png,0,1,9
2132,4278,어둠빛 타격대 귀걸이,/i/055000/055269_hr1.png,0,1,9
2133,4279,어둠빛 유격대 귀걸이,/i/055000/055273_hr1.png,0,1,9
2134,4280,어둠빛 치유사 귀걸이,/i/055000/055277_hr1.png,0,1,9
2135,4281,어둠빛 수호자 귀걸이,/i/055000/055270_hr1.png,0,1,9
2136,4282,어둠빛 학살자 귀걸이,/i/055000/055279_hr1.png,0,1,9
2137,4283,어둠빛 마술사 귀걸이,/i/055000/055271_hr1.png,0,1,9
2138,4284,홍금 귀걸이,/i/055000/055242_hr1.png,0,1,9
2139,4285,홍금 귀장식,/i/055000/055242_hr1.png,0,1,9
2140,4286,홍금 귀찌,/i/055000/055265_hr1.png,0,1,9
2141,4287,백은의 흉조,/i/055000/055244_hr1.png,0,1,9
2142,4288,요정의 귀걸이,/i/055000/055283_hr1.png,0,1,9
2143,4289,알라그 타격대 귀걸이,/i/055000/055285_hr1.png,0,1,9
2144,4290,알라그 유격대 귀걸이,/i/055000/055284_hr1.png,0,1,9
2145,4291,알라그 치유사 귀걸이,/i/055000/055284_hr1.png,0,1,9
2146,4292,알라그 수호자 귀걸이,/i/055000/055285_hr1.png,0,1,9
2147,4293,알라그 학살자 귀걸이,/i/055000/055286_hr1.png,0,1,9
2148,4294,알라그 마술사 귀걸이,/i/055000/055286_hr1.png,0,1,9
2149,4295,지진의 공격대 귀걸이,/i/055000/055289_hr1.png,0,1,9
2150,4296,지진의 유격대 귀걸이,/i/055000/055289_hr1.png,0,1,9
2151,4297,지진의 마술사 귀걸이,/i/055000/055289_hr1.png,0,1,9
2152,4298,지진의 치유사 귀걸이,/i/055000/055289_hr1.png,0,1,9
2153,4299,돌풍의 수호자 반지,/i/054000/054519_hr1.png,0,1,12
2154,4300,돌풍의 공격대 반지,/i/054000/054519_hr1.png,0,1,12
2155,4301,연인의 펜던트,/i/054000/054837_hr1.png,0,1,10
2156,4302,연인의 백금 펜던트,/i/054000/054838_hr1.png,0,1,10
2157,4303,영원한 정열의 펜던트,/i/054000/054839_hr1.png,0,1,10
2158,4304,가죽 목장식,/i/054000/054836_hr1.png,0,1,10
2159,4305,구리 목가리개,/i/054000/054801_hr1.png,0,1,10
2160,4306,뼈 목걸이,/i/054000/054830_hr1.png,0,1,10
2161,4307,구리 목장식,/i/054000/054801_hr1.png,0,1,10
2162,4308,질긴 가죽 목장식,/i/054000/054840_hr1.png,0,1,10
2163,4309,황동 목가리개,/i/054000/054802_hr1.png,0,1,10
2164,4311,송곳니 목걸이,/i/054000/054830_hr1.png,0,1,10
2165,4313,황동 목장식,/i/054000/054802_hr1.png,0,1,10
2166,4314,큰뿔염소 목장식,/i/054000/054835_hr1.png,0,1,10
2167,4315,은제 목가리개,/i/054000/054803_hr1.png,0,1,10
2168,4317,뿔 목걸이,/i/054000/054831_hr1.png,0,1,10
2169,4319,애국자의 목장식,/i/054000/054834_hr1.png,0,1,10
2170,4320,태양석 목장식,/i/054000/054809_hr1.png,0,1,10
2171,4322,댄버라이트 목장식,/i/054000/054813_hr1.png,0,1,10
2172,4324,공작석 목장식,/i/054000/054811_hr1.png,0,1,10
2173,4326,설석 목장식,/i/054000/054812_hr1.png,0,1,10
2174,4328,형석 목장식,/i/054000/054814_hr1.png,0,1,10
2175,4330,청금석 목장식,/i/054000/054810_hr1.png,0,1,10
2176,4332,은제 목장식,/i/054000/054803_hr1.png,0,1,10
2177,4333,멧돼지 목장식,/i/054000/054840_hr1.png,0,1,10
2178,4334,모험가의 목장식,/i/054000/054818_hr1.png,0,1,10
2179,4335,미스릴 목가리개,/i/054000/054805_hr1.png,0,1,10
2180,4337,늑대이빨 목걸이,/i/054000/054830_hr1.png,0,1,10
2181,4339,석류석 목장식,/i/054000/054815_hr1.png,0,1,10
2182,4341,고셰나이트 목장식,/i/054000/054819_hr1.png,0,1,10
2183,4343,페리도트 목장식,/i/054000/054817_hr1.png,0,1,10
2184,4345,헬리오도르 목장식,/i/054000/054818_hr1.png,0,1,10
2185,4347,자수정 목장식,/i/054000/054820_hr1.png,0,1,10
2186,4349,남옥 목장식,/i/054000/054816_hr1.png,0,1,10
2187,4351,백진주 목장식,/i/054000/054827_hr1.png,0,1,10
2188,4353,미스릴 목장식,/i/054000/054805_hr1.png,0,1,10
2189,4354,그리다니아 부사관의 목장식,/i/054000/054841_hr1.png,0,1,10
2190,4355,림사 로민사 부사관의 목장식,/i/054000/054843_hr1.png,0,1,10
2191,4356,울다하 부사관의 목장식,/i/054000/054828_hr1.png,0,1,10
2192,4357,탐험가의 목장식,/i/054000/054808_hr1.png,0,1,10
2193,4358,마도사 목장식,/i/054000/054807_hr1.png,0,1,10
2194,4359,돌벽의 목장식,/i/054000/054833_hr1.png,0,1,10
2195,4360,랍토르 목장식,/i/054000/054836_hr1.png,0,1,10
2196,4361,호박금 목가리개,/i/054000/054804_hr1.png,0,1,10
2197,4363,홍산호 목걸이,/i/054000/054832_hr1.png,0,1,10
2198,4365,홍전기석 목장식,/i/054000/054821_hr1.png,0,1,10
2199,4367,지르콘 목장식,/i/054000/054825_hr1.png,0,1,10
2200,4369,전기석 목장식,/i/054000/054823_hr1.png,0,1,10
2201,4371,호박석 목장식,/i/054000/054824_hr1.png,0,1,10
2202,4373,첨정석 목장식,/i/054000/054826_hr1.png,0,1,10
2203,4375,터키석 목장식,/i/054000/054822_hr1.png,0,1,10
2204,4377,흑진주 목장식,/i/054000/054829_hr1.png,0,1,10
2205,4379,호박금 목장식,/i/054000/054804_hr1.png,0,1,10
2206,4380,민병대 목장식,/i/054000/054842_hr1.png,0,1,10
2207,4381,공작원 목장식,/i/054000/054806_hr1.png,0,1,10
2208,4382,어둠빛 타격대 목장식,/i/054000/054865_hr1.png,0,1,10
2209,4383,어둠빛 유격대 목장식,/i/054000/054870_hr1.png,0,1,10
2210,4384,어둠빛 치유사 목장식,/i/054000/054874_hr1.png,0,1,10
2211,4385,어둠빛 수호자 목장식,/i/054000/054866_hr1.png,0,1,10
2212,4386,어둠빛 학살자 목장식,/i/054000/054876_hr1.png,0,1,10
2213,4387,어둠빛 마술사 목장식,/i/054000/054867_hr1.png,0,1,10
2214,4388,히포그리프 목장식,/i/054000/054877_hr1.png,0,1,10
2215,4389,성극석 목장식,/i/054000/054881_hr1.png,0,1,10
2216,4390,홍금 목가리개,/i/054000/054807_hr1.png,0,1,10
2217,4391,알라그 타격대 목장식,/i/054000/054883_hr1.png,0,1,10
2218,4392,알라그 유격대 목장식,/i/054000/054882_hr1.png,0,1,10
2219,4393,알라그 치유사 목장식,/i/054000/054882_hr1.png,0,1,10
2220,4394,알라그 수호자 목장식,/i/054000/054883_hr1.png,0,1,10
2221,4395,알라그 학살자 목장식,/i/054000/054884_hr1.png,0,1,10
2222,4396,알라그 마술사 목장식,/i/054000/054884_hr1.png,0,1,10
2223,4397,돌풍의 유격대 반지,/i/054000/054519_hr1.png,0,1,12
2224,4398,돌풍의 마술사 반지,/i/054000/054519_hr1.png,0,1,12
2225,4399,돌풍의 치유사 반지,/i/054000/054519_hr1.png,0,1,12
2226,4400,알테마 수호자 목장식,/i/054000/054892_hr1.png,0,1,10
2227,4401,알테마 공격대 목장식,/i/054000/054892_hr1.png,0,1,10
2228,4402,알테마 유격대 목장식,/i/054000/054892_hr1.png,0,1,10
2229,4403,알테마 마술사 목장식,/i/054000/054892_hr1.png,0,1,10
2230,4404,달걀 반지,/i/054000/054439_hr1.png,0,1,12
2231,4405,밤하늘빛 달걀 반지,/i/054000/054440_hr1.png,0,1,12
2232,4406,형형색색 달걀 반지,/i/054000/054441_hr1.png,0,1,12
2233,4407,알록달록 달걀 반지,/i/054000/054442_hr1.png,0,1,12
2234,4408,초코보 반지,/i/054000/054443_hr1.png,0,1,12
2235,4409,비레고의 반지,/i/054000/054452_hr1.png,0,1,12
2236,4410,랄거의 반지,/i/054000/054454_hr1.png,0,1,12
2237,4411,리믈렌의 반지,/i/054000/054455_hr1.png,0,1,12
2238,4412,아제마의 반지,/i/054000/054444_hr1.png,0,1,12
2239,4413,알디크의 반지,/i/054000/054445_hr1.png,0,1,12
2240,4414,메느피나의 반지,/i/054000/054453_hr1.png,0,1,12
2241,4415,노피카의 반지,/i/054000/054450_hr1.png,0,1,12
2242,4416,날달의 반지,/i/054000/054448_hr1.png,0,1,12
2243,4417,니메이아의 반지,/i/054000/054449_hr1.png,0,1,12
2244,4418,오쉬온의 반지,/i/054000/054446_hr1.png,0,1,12
2245,4419,살리아크의 반지,/i/054000/054447_hr1.png,0,1,12
2246,4420,할로네의 반지,/i/054000/054451_hr1.png,0,1,12
2247,4421,뼈 반지,/i/054000/054432_hr1.png,0,1,12
2248,4422,구리 반지,/i/054000/054401_hr1.png,0,1,12
2249,4423,힘의 반지,/i/054000/054432_hr1.png,0,1,12
2250,4424,명예의 반지,/i/054000/054433_hr1.png,0,1,12
2251,4425,부의 반지,/i/054000/054401_hr1.png,0,1,12
